product_id,product_url,name,price,shop_id,shop_url,shop_name,product_id2,date
48316369,https://tiki.vn/do-choi-kham-rang-ca-sau-co-lon-p48316369.html?spid=52387138,Đồ Chơi Khám Răng Cá Sấu Cỡ Lớn,68.000đ,114429,https://tiki.vn/cua-hang/quafa-2,Tiến Mạnh,52387138,2020-06-15
415597,https://tiki.vn/ty-ngam-mau-sac-philips-avent-178-14-p415597.html?spid=118715,Ty Ngậm Màu Sắc Philips Avent 178.14,159.000đ,1,https://tiki.vn/cua-hang/tiki-trading,Tiki Trading,118715,2020-06-15
19381181,https://tiki.vn/thung-48-hop-x-180ml-sua-bot-pha-san-growplus-xanh-180ml-tang-can-khoe-manh-hang-chinh-hang-p19381181.html?spid=19381184,Thùng 48 Hộp x 180ml Sữa Bột Pha Sẵn GrowPLUS+ Xanh 180ml Tăng Cân Khoẻ Mạnh - Hàng Chính Hãng,442.000đ,32436,https://tiki.vn/cua-hang/nutifood-viet-nam,Nutrition Việt Nam,19381184,2020-06-15
1988569,https://tiki.vn/bo-t-baking-soda-sesuki-500g-tay-trang-rocket-noi-dia-nhat-ban-p1988569.html?spid=48264039,Bột baking soda Sesuki 500g (tẩy trắng) Rocket nội địa Nhật Bản,90.000đ,32017,https://tiki.vn/cua-hang/trading-247,Trading 247,48264039,2020-06-15
31700588,https://tiki.vn/bo-30-mieng-lot-phan-su-cho-be-mau-ngau-nhien-p31700588.html?spid=49953825,BỘ 30 MIẾNG LÓT PHÂN SU CHO BÉ ( màu ngẫu nhiên),40.000đ,82676,https://tiki.vn/cua-hang/bopda,YASUO Hasagi,49953825,2020-06-15
51998350,https://tiki.vn/hatchimals-vi-2-qua-trung-s5-p51998350.html?spid=51998352,Hatchimals Vỉ 2 Quả Trứng S5,109.000đ,1,https://tiki.vn/cua-hang/tiki-trading,Tiki Trading,51998352,2020-06-15
23402702,https://tiki.vn/set-10-ta-vai-cot-cheo-cho-be-p23402702.html?spid=26145105,Set 10 tã vải cột chéo cho bé,38.000đ,66767,https://tiki.vn/cua-hang/mebena,mebena,26145105,2020-06-15
43088216,https://tiki.vn/bo-tranh-xep-hinh-cao-cap-1000-manh-ghep-vuon-hoa-tulip-50x79cm-p43088216.html?spid=43088217,Bộ tranh xếp hình cao cấp 1000 mảnh ghép – Vườn Hoa Tulip (50x79cm),220.000đ,608,https://tiki.vn/cua-hang/minh-chau,Minh Châu,43088217,2020-06-15
49091534,https://tiki.vn/ban-bi-lac-mini-co-hinh-cau-thu-6-tay-cam-bang-go-p49091534.html?spid=49091539,Bàn bi lắc mini có hình cầu thủ 6 tay cầm bằng gỗ,618.000đ,18811,https://tiki.vn/cua-hang/cong-ty-tnhh-tm-dv-htp-toan-cau,HTP Toàn Cầu,49091539,2020-06-15
2371231,https://tiki.vn/coc-tap-uong-3-giai-doan-cho-be-richell-150ml-p2371231.html?spid=14155551,Cốc Tập Uống 3 Giai Đoạn Cho Bé Richell (150ml),284.000đ,3906,https://tiki.vn/cua-hang/shop-be-choi,SHOP BÉ CHƠI,14155551,2020-06-15
