product_id,product_url,name,price,shop_id,shop_url,shop_name,shop_owner,date
2668507301,https://shopee.vn/product/158425200/2668507301,Combo 5  Vòng dâu tằm cho bé - giúp bé ngủ ngon,49500.0,158425200,https://shopee.vn/khogiadunggiare21,hahanco_giacongmynghe3,khogiadunggiare21,2020-06-15
7732341697,https://shopee.vn/product/118551458/7732341697,"Siêu xe, xe đạp cho bé từ 1 đến 4 tuổi",320000.0,118551458,https://shopee.vn/shopmyphamhanuc,Vali Shop 7488,shopmyphamhanuc,2020-06-15
2021247321,https://shopee.vn/product/14060301/2021247321,Ba Lô In Hình Cho Bé,160000.0,14060301,https://shopee.vn/bongbaby.net,bongbaby.net,bongbaby.net,2020-06-15
6104399640,https://shopee.vn/product/11860257/6104399640,[ẢNH THẬT-FREESHIP] QUẤN CHŨN - QUẤN NHỘNG EASY CHO BÉ NGỦ NGON,129000.0,11860257,https://shopee.vn/ngoclinh411,BeBon - Nhộng Chũn và Đồ chơi,ngoclinh411,2020-06-15
6035079750,https://shopee.vn/product/21129204/6035079750,BALO GẤU PHẢN QUANG CHO BÉ,240000.0,21129204,https://shopee.vn/trueestore,trueestore,trueestore,2020-06-15
2690237712,https://shopee.vn/product/158653074/2690237712,Combo 5  Vòng dâu tằm cho bé_ giúp bé ngủ ngon,29500.0,158653074,https://shopee.vn/tuibaotuquangchau,hahanco_giacongmynghe4,tuibaotuquangchau,2020-06-15
724969128,https://shopee.vn/product/14426029/724969128,Khăn tắm xô xuất nhật 4 lớp,19000.0,14426029,https://shopee.vn/hoanganh_14,CHUYÊN SỈ  ĐỒ SƠ SINH MẸ BÉ,hoanganh_14,2020-06-15
4532581035,https://shopee.vn/product/31127531/4532581035,Dầu tỏi diệp chi,207000.0,31127531,https://shopee.vn/mymyprincesswhite,mymyprincesswhite,mymyprincesswhite,2020-06-15
1188606956,https://shopee.vn/product/14717673/1188606956,[Tặng 8 miếng] Tã quần huggies M74/ L68/ XL62/ XXL56 - M76/L68/XL62/XXL56,315000.0,14717673,https://shopee.vn/tackebong450,Tã chính hãng giá tốt,tackebong450,2020-06-15
907408818,https://shopee.vn/product/33539570/907408818,Sữa non Ildong plus số 1 hộp 100 gói,250000.0,33539570,https://shopee.vn/lyo.chuyenhanghanquoc,LYO: chuyên hàng Hàn Quốc,lyo.chuyenhanghanquoc,2020-06-15
1871400088,https://shopee.vn/product/61113955/1871400088,"Sữa BLACKMORE 900gr đủ 3 số 1,2,3 ÚC.",490000.0,61113955,https://shopee.vn/bangbangkids,ATB Mart ,bangbangkids,2020-06-15
3529813037,https://shopee.vn/product/106123672/3529813037,{Chuẩn Air} sữa non iLdong Hàn quốc,340000.0,106123672,https://shopee.vn/mesusau0709,Bỉm Merries-Moony-Ying-Youli,mesusau0709,2020-06-15
4811711316,https://shopee.vn/product/107598852/4811711316,<SALE GIÁ GỐC> Dây curoa Nôi điện Đại Vĩ (2 dây),24000.0,107598852,https://shopee.vn/nhatquangnguyen2017,Màn Khung- Màn Tự Bung,nhatquangnguyen2017,2020-06-15
4005822718,https://shopee.vn/product/82294385/4005822718,FREESHIP ÚP BÌNH SỮA CÓ NẮP ĐẬY HÀNG HÀNG CAO CẤP,89000.0,82294385,https://shopee.vn/tinhyeu219,muọtdolot,tinhyeu219,2020-06-15
2135275872,https://shopee.vn/product/141200766/2135275872,ĐỊU CHO BÉ 10 TƯ THẾ CAO CẤP KINGROL,294000.0,141200766,https://shopee.vn/shopthuanphong,shopthuanphong,shopthuanphong,2020-06-15
7806111979,https://shopee.vn/product/148020598/7806111979,Bát ăn dặm lúa mạch hình Mickey cho bé [Kèm thìa và dĩa],45900.0,148020598,https://shopee.vn/miloshop0806,Milotran0806,miloshop0806,2020-06-15
3721253563,https://shopee.vn/product/207807747/3721253563,"Lá Tắm Thảo Dược Bà Vân - Trị Viêm da, Rôm sảy, Mẩn ngứa, Hăm tã 100ml",300000.0,207807747,https://shopee.vn/tuanhshop1706,vuduc.com.vn,tuanhshop1706,2020-06-15
2044127493,https://shopee.vn/product/92104601/2044127493,"Combo 3 chai td tràm,sả chanh,quế hoặc.,bạc hà nguyên chất",576000.0,92104601,https://shopee.vn/hoavacutamthat,hanhson1986,hoavacutamthat,2020-06-15
1704408501,https://shopee.vn/product/54216646/1704408501,Freeship 99k TQ_Giày chun cổ cao siêu đẹp,99000.0,54216646,https://shopee.vn/khanhhoavn,Golden MonShop,khanhhoavn,2020-06-15
3719912190,https://shopee.vn/product/39540612/3719912190,[SIÊU ĐÁNG YÊU]  Tất Công Chúa Cho Bé Gái,39000.0,39540612,https://shopee.vn/dieuhuong.88,Heo Clothing ,dieuhuong.88,2020-06-15
2878773540,https://shopee.vn/product/82586996/2878773540,Bệ lót thu nhỏ bồn cầu có tay vịn cho bé,79000.0,82586996,https://shopee.vn/daotuananh1989,Nhà Sứa,daotuananh1989,2020-06-15
4626436068,https://shopee.vn/product/15953766/4626436068,(HOT)Túi trữ sữa,550000.0,15953766,https://shopee.vn/mamsneaker,MamSneaker,mamsneaker,2020-06-15
6915521273,https://shopee.vn/product/150721264/6915521273,"[ Mẫu độc lạ hàng loại 1 ] Khuôn silicon làm kẹo chip chip, kẹo dẻo cho bé ăn dặm",9000.0,150721264,https://shopee.vn/tiemmemo,tiemmemo,tiemmemo,2020-06-15
5502015697,https://shopee.vn/product/45965326/5502015697,Bột Ngũ Cốc Ngọc Nhi,329000.0,45965326,https://shopee.vn/lien9206,lien9206,lien9206,2020-06-15
4432497438,https://shopee.vn/product/250358702/4432497438,"[ FreeShip_ Xả Kho 1 Ngày] Lấy Ráy Tai,Soi Tai An Toàn Cho Cả Mẹ Và Bé (Có đèn LED)",31000.0,250358702,https://shopee.vn/tongkhogiadung_haianh,tongkhogiadung_haianh,tongkhogiadung_haianh,2020-06-15
320490190,https://shopee.vn/product/23564517/320490190,"Bỉm Pamper quần giữ dáng mới L68, M74, Xl62, Xxl56",240000.0,23564517,https://shopee.vn/chuyen.bim,Shop mẹ Bim ,chuyen.bim,2020-06-15
2688618836,https://shopee.vn/product/171892078/2688618836,Bỉm Yiying xuất Âu dán/quần S72/M60/L52/XL44/XXL40/XXXL36,235000.0,171892078,https://shopee.vn/kidstoreqn,BỈM YIYING-YUBEST-YOULI,kidstoreqn,2020-06-15
7128335084,https://shopee.vn/product/250150632/7128335084,Bộ nệm nôi cotton cao cấp cho bé,355980.0,250150632,https://shopee.vn/thegioichanga,Thế Giới Chăn Ga,thegioichanga,2020-06-15
