product_id,product_url,name,price,shop_id,date
7204778860,https://shopee.vn/product/190055194/7204778860,Bỉm quần dán YUBEST nội địa trung S132 M108 L96 XL84 XXL72,229000.0,190055194,2020-06-11
2763382691,https://shopee.vn/product/6201480/2763382691,(CHÍNH HÃNG) Địu em bé chống gù Aixintu Forbaby cho be 0-36 tháng,250000.0,6201480,2020-06-11
2169810763,https://shopee.vn/product/30514870/2169810763,bỉm trần combo 100m quần,300000.0,30514870,2020-06-11
4016827787,https://shopee.vn/product/96617280/4016827787,Sữa Tắm gội Bebble Cho Bé Từ Sơ Sinh - Pháp (400ml),135000.0,96617280,2020-06-11
303788954,https://shopee.vn/product/22894906/303788954,Cặp sách cho bé,70000.0,22894906,2020-06-11
7716703843,https://shopee.vn/product/96617280/7716703843,Kem dưỡng da PENATEN cho bé,150000.0,96617280,2020-06-11
5023290082,https://shopee.vn/product/58815723/5023290082,Ghế Hơi Tập Ngồi Cho Bé - Giao Màu Ngẫu Nhiên,163000.0,58815723,2020-06-11
4920468814,https://shopee.vn/product/237346802/4920468814,Ngũ cốc cho mẹ,310000.0,237346802,2020-06-11
6527476002,https://shopee.vn/product/24279139/6527476002,"Núm ti Lansinoh Momma các size S, M, L",85000.0,24279139,2020-06-11
4223643607,https://shopee.vn/product/24279139/4223643607,[Dứt Điểm Biếng Ăn] Sâm Baby Kids (tặng gel rửa tay khô sát khuẩn),207000.0,24279139,2020-06-11
2795433775,https://shopee.vn/product/119314967/2795433775,Ruốc cá ngừ đại dương 200gr,60000.0,119314967,2020-06-11
7329920951,https://shopee.vn/product/24279139/7329920951,Tinh dầu tràm hoa nén MaMa 100ml,280000.0,24279139,2020-06-11
1638974411,https://shopee.vn/product/45117875/1638974411,Miếng lót thấm sữa Mameyo (Bịch 100 Miếng),85000.0,45117875,2020-06-11
5829532012,https://shopee.vn/product/24279139/5829532012,"( Đủ size S, M, L) Bình sữa Lansinoh Momma 160ml/240ml chính hãng",62000.0,24279139,2020-06-11
5216537374,https://shopee.vn/product/24279139/5216537374,Dầu Tỏi Diệp Chi - Ngăn Ngừa Ho Sổ Mũi Cảm Cúm - Nguồn Kháng Sinh Tự Nhiên,230000.0,24279139,2020-06-11
5526635331,https://shopee.vn/product/24279139/5526635331,Áo hút sữa rảnh tay loại có dây,85000.0,24279139,2020-06-11
5817140455,https://shopee.vn/product/66913109/5817140455,Bỉm Giá Rẻ YUBEST Angel nội địa Trung Quốc quần / dán đủ size S90 dán/ M84 dán/L78 quần/ XL72 quần/ XXL66 quần,270000.0,66913109,2020-06-11
7532986687,https://shopee.vn/product/259258776/7532986687,FS 50K🎁 GHẾ RUNG NHÚN CHO BÉ CÓ THÚ TREO -M2,199000.0,259258776,2020-06-11
5217141203,https://shopee.vn/product/66913109/5217141203,Bỉm 🎁FREESHIP🎁  Bỉm Merries dán/quần nội địa NB96/S88/M64/M68/L58/L50/XL44,380000.0,66913109,2020-06-11
4517514861,https://shopee.vn/product/33130437/4517514861,SỮA FRISOLAC GOLD SỐ 3 400G,230000.0,33130437,2020-06-11
2280024989,https://shopee.vn/product/119314967/2280024989,Tấm lót sơ sinh,85000.0,119314967,2020-06-11
2260792110,https://shopee.vn/product/119314967/2260792110,Balo khủng long,295000.0,119314967,2020-06-11
4131307679,https://shopee.vn/product/148045025/4131307679,[Tặng Khủng long nhồi bông] Bộ 02 Lon Sữa bột PediaSure 850g,1155000.0,148045025,2020-06-11
6129917488,https://shopee.vn/product/24279139/6129917488,Ngũ cốc dinh dưỡng BEONE,297000.0,24279139,2020-06-11
6731919398,https://shopee.vn/product/8051956/6731919398,Tinh dầu Sả Chanh nguyên chất xịt đuổi muỗi 50ml,250000.0,8051956,2020-06-11
3130044340,https://shopee.vn/product/235088468/3130044340,Bỉm / tã dán Love baby M46,234000.0,235088468,2020-06-11
6232276384,https://shopee.vn/product/24279139/6232276384,Hộp 50 túi trữ sữa Sunmum Thái Lan 250ml,99000.0,24279139,2020-06-11
2272377591,https://shopee.vn/product/64332047/2272377591,[Cộng Miếng] Tã bỉm Moony NỘI ĐỊA NHẬT dán quần NB90/S84/M64/L54,330000.0,64332047,2020-06-11
7713807090,https://shopee.vn/product/216350210/7713807090,[ĐẠI LÝ CHÍNH HÃNG] Bỉm quần/dán YUBEST ANGEL nội địa trung S90 dán/ M84 dán/L78 quần/ XL72 quần/ XXL66 quần,250000.0,216350210,2020-06-11
3527345221,https://shopee.vn/product/24279139/3527345221,Bình sữa Pigeon cổ rộng 160ml/ 240ml,250000.0,24279139,2020-06-11
3317611074,https://shopee.vn/product/33130437/3317611074,sữa frisolac gold số 1 400g,245000.0,33130437,2020-06-11
6317435629,https://shopee.vn/product/33130437/6317435629,SỮA FRISOLAC GOLD SỐ 3 900G,435000.0,33130437,2020-06-11
5233474674,https://shopee.vn/product/4770354/5233474674,"Bỉm Dán/Quần Elibell Nga Siêu Mỏng - Thấm, Chất Lượng Châu Âu M/L/XL/XXL",295000.0,4770354,2020-06-11
