product_id,product_url,name,price,shop_id,shop_url,shop_name,shop_owner,date
499522821,https://shopee.vn/product/13833787/499522821,Aprica - Xe đẩy aprica karoon NAVY,4590000.0,13833787,https://shopee.vn/hangjapankids,Hằng Japan HCM,hangjapankids,2020-06-15
523981761,https://shopee.vn/product/12116802/523981761,Xe đẩy Seebaby QQ2,700000.0,12116802,https://shopee.vn/anhdungshop,Mẹ và bé Phương Linh,anhdungshop,2020-06-15
3600221789,https://shopee.vn/product/152035879/3600221789,Xếp Hình Minifigures Siêu Anh Hùng Black Panther D014 - Đồ Chơi Lắp Ráp Sáng Tạo,19000.0,152035879,https://shopee.vn/fighouse.vn,FigHouse.vn - Món Quà Sáng Tạo,fighouse.vn,2020-06-15
1939735031,https://shopee.vn/product/4560599/1939735031,XE ĐẨY 2 CHIỀU 3 TƯ THẾ  XĐ702,850000.0,4560599,https://shopee.vn/kidscity,Kidscity,kidscity,2020-06-15
554678734,https://shopee.vn/product/37477118/554678734,Xe đẩy 2 chiều 3 tư thế QD 109 th,650000.0,37477118,https://shopee.vn/shopchuyensi_xedep,shopchuyensi_xedep,shopchuyensi_xedep,2020-06-15
584563471,https://shopee.vn/product/15565915/584563471,Xe đẩy du lịch cao cấp có thể gấp lại siêu gọn nhẹ cho bé yêu,1460000.0,15565915,https://shopee.vn/shopmenhim88,SHOP MẸ NHÍM 88,shopmenhim88,2020-06-15
1948522622,https://shopee.vn/product/20136302/1948522622,BIGFIG Nhân Vật Ant Man mới nhất D120,75000.0,20136302,https://shopee.vn/kuken_shop,Kuken_shop Đồ Chơi Non Lego,kuken_shop,2020-06-15
562943740,https://shopee.vn/product/5712016/562943740,Xe đẩy cao cấp Belecoo 2 chiều cho bé,2050000.0,5712016,https://shopee.vn/ngocdiep181013,SHOP MẸ NHÍM,ngocdiep181013,2020-06-15
2172012767,https://shopee.vn/product/93677919/2172012767,"Xếp hình BrickHeadz Overwatch - D.Va, Hanzo, Pharah, Widowmaker, Reinhardt, Tracer | Đồ Chơi Lắp Ghép Sáng Tạo",60000.0,93677919,https://shopee.vn/exodiatoy,Exodia Toys - 081.22222.88,exodiatoy,2020-06-15
2278114617,https://shopee.vn/product/30091522/2278114617,Lele D168 bigfit Siêu anh hùng Hulk người khổng lồ xanh - Đồ chơi lắp ráp xếp hình thông minh,40000.0,30091522,https://shopee.vn/theblueskc,Súp Lơ và Bắp Cải,theblueskc,2020-06-15
2322979167,https://shopee.vn/product/81322028/2322979167,Bigfig siêu anh hùng War Machine End Game - Đồ chơi Lắp ghép Xếp hình Mini Minifigures Big Fig Iron Man D207 LeLe,28000.0,81322028,https://shopee.vn/dovietduc89,DucDo - Mô Hình Sáng Tạo,dovietduc89,2020-06-15
1869618761,https://shopee.vn/product/119546391/1869618761,BIGFIG Nhân Vật Thanos Full Đá Vô Cực - Super Heroes LELE D032,40000.0,119546391,https://shopee.vn/thunder_toy,Minifigures Thunder Toy,thunder_toy,2020-06-15
3129688120,https://shopee.vn/product/204523211/3129688120,Đồ chơi b.ắ.n gấu bằng s.ú.n.g đ.ạn bông mềm nén khí,285000.0,204523211,https://shopee.vn/familyshop6666,familyshop6666,familyshop6666,2020-06-15
1474371807,https://shopee.vn/product/88431630/1474371807,Xe đẩy cao gấp Belecoo gấp siêu nhỏ gọn cho bé,1500000.0,88431630,https://shopee.vn/xedaychobe566,XE ĐẨY CHO BÉ 566,xedaychobe566,2020-06-15
2725039899,https://shopee.vn/product/173550838/2725039899,(Sỉ)(Mẫu mới nhất) Xe đẩy VOVO 2 chiều 3 tư thế siêu nhẹ siêu hot,1499000.0,173550838,https://shopee.vn/0795174883_,nanashopchuyensi,0795174883_,2020-06-15
1838546812,https://shopee.vn/product/115511128/1838546812,Đồ chơi lắp ghép siêu anh hùng Sluban 0726A 0726B 0726C 0726D Pacific Rim Jaeger Gipsy giáo dục cho trẻ em,285000.0,115511128,https://shopee.vn/beartech.vn,beartech.vn,beartech.vn,2020-06-15
2326923530,https://shopee.vn/product/137260300/2326923530,[HOT CÓ VIDEO] Đồ Chơi Đ.ồ.n.g hồ đập tay trẻ em,29000.0,137260300,https://shopee.vn/khosivanphongpham,Kho Sỉ Văn Phòng Phẩm,khosivanphongpham,2020-06-15
2268258205,https://shopee.vn/product/67053874/2268258205,FREE SHIP !!! Xe đẩy gấp gọn 2 CHIỀU đa chức năng cho bé VOVO TRAVEL MẪU MỚI NHẤT,1499000.0,67053874,https://shopee.vn/gaubabishop,Gấu Babi Shop,gaubabishop,2020-06-15
1462904905,https://shopee.vn/product/49573121/1462904905,Xe đẩy 1 chiều 3 tư thế Xuất Hàn,520000.0,49573121,https://shopee.vn/hanhanshoptn,hanhanshoptn,hanhanshoptn,2020-06-15
136322390,https://shopee.vn/product/7394079/136322390,Xe Đẩy 2 Chiều Coozy Ariel 126 - Made in Malaysia,1979000.0,7394079,https://shopee.vn/tuongvy37114,Shopconyeugiasi.com,tuongvy37114,2020-06-15
860342406,https://shopee.vn/product/3584780/860342406,XE ĐẨY DU LỊCH BAOBAOHAO 605D,590000.0,3584780,https://shopee.vn/telovn2,telo.vn,telovn2,2020-06-15
1307389058,https://shopee.vn/product/78031490/1307389058,Xe đẩy Mamago Compact 319 Linen đủ 3 màu,1990000.0,78031490,https://shopee.vn/diepanhjapan,Bé Con Của Mẹ,diepanhjapan,2020-06-15
6518320156,https://shopee.vn/product/30037461/6518320156,Xe Đẩy Trẻ Em Đa Năng,479000.0,30037461,https://shopee.vn/dungk10,tuoithobencon.vn,dungk10,2020-06-15
7818070551,https://shopee.vn/product/25310465/7818070551,Xe Đẩy du lịch VOVO  2 Chiều 3 Tư Thế  Mẫu Mới Nhất 2019,1629000.0,25310465,https://shopee.vn/babyhopstore,Babyhop,babyhopstore,2020-06-15
1489063601,https://shopee.vn/product/42466845/1489063601,Xe đẩy du lịch 5 bánh có giỏ có ô dù có tựa lưng,267000.0,42466845,https://shopee.vn/thegioicuabe2017,thế giới của bé 2017,thegioicuabe2017,2020-06-15
976059776,https://shopee.vn/product/19218560/976059776,Xe đẩy trẻ em 722c,459000.0,19218560,https://shopee.vn/mytomdp,TrangDuongdp,mytomdp,2020-06-15
1434042418,https://shopee.vn/product/77088238/1434042418,XE ĐẨY 5 BÁNH KIỂU MỚI - XE CAO HƠN BÁNH XE PHÁT SÁNG CÓ GIỎI SIÊU HOT CHO BÉ,259000.0,77088238,https://shopee.vn/tongkhobuongiale,TỔNG KHO BUÔN - GIÁ LẺ,tongkhobuongiale,2020-06-15
1237838986,https://shopee.vn/product/73777989/1237838986,Màng che côn trùng trùm xe đẩy cho bé,56108.0,73777989,https://shopee.vn/iu.vn,iu,iu.vn,2020-06-15
5517734479,https://shopee.vn/product/230241184/5517734479,Xe đẩy cho bé 💖 FREESHIP 💖 Giảm 10K Khi Nhập [ Xe đạp ] XE ĐẨY 722C LÀ SẢN PHẨM XE ĐẨY nhẹ gọn mới nhất ❤,280000.0,230241184,https://shopee.vn/xe_dap_cho_be,Xe_đạp_cho_bé,xe_dap_cho_be,2020-06-15
